timestamp,label,tally,curve_state,curve_spread,dollar_state,dollar_last,dollar_avg,vol_state,vix,vix3m,vol_diff,credit_state,hy_spread,hy_avg,rotation_state,def_5d_pct,oth_5d_pct,rotation_diff_pct,breadth_state,rsp_spy,breadth_avg,sentiment_state,fng_score
2026-07-15T14:14:02.223Z,risk-on,4-2,normal,0.4,below 20d avg,100.8,100.93,contango,16.05,19.13,-3.08,above 20-obs avg,2.72,2.72,cyclicals leading,-1.6,1,-2.6,below 20d avg,0.2831,0.285,neutral,48
2026-07-15T15:53:12.787Z,risk-on,4-2,normal,0.4,below 20d avg,100.73,100.99,contango,16.07,19.21,-3.14,above 20-obs avg,2.72,2.72,cyclicals leading,-0.5,0.8,-1.3,below 20d avg,0.2834,0.2851,neutral,47
2026-07-15T15:53:13.220Z,risk-on,4-2,normal,0.4,below 20d avg,100.73,100.99,contango,16.07,19.21,-3.14,above 20-obs avg,2.72,2.72,cyclicals leading,-0.5,0.8,-1.3,below 20d avg,0.2834,0.2851,neutral,47
2026-07-15T17:16:25.813Z,risk-on,4-2,normal,0.4,below 20d avg,100.62,100.98,contango,16.17,19.23,-3.06,above 20-obs avg,2.72,2.72,cyclicals leading,-0.6,0.9,-1.5,below 20d avg,0.2831,0.2851,neutral,45
2026-07-15T17:16:26.693Z,risk-on,4-2,normal,0.4,below 20d avg,100.62,100.98,contango,16.17,19.23,-3.06,above 20-obs avg,2.72,2.72,cyclicals leading,-0.6,0.9,-1.5,below 20d avg,0.2831,0.2851,neutral,45
2026-07-15T18:37:15.773Z,risk-on,4-2,normal,0.4,below 20d avg,100.39,100.97,contango,15.69,18.9,-3.21,above 20-obs avg,2.72,2.72,cyclicals leading,-0.8,1,-1.8,below 20d avg,0.2825,0.2851,neutral,47
2026-07-15T18:37:16.350Z,risk-on,4-2,normal,0.4,below 20d avg,100.39,100.97,contango,15.69,18.9,-3.21,above 20-obs avg,2.72,2.72,cyclicals leading,-0.8,1,-1.8,below 20d avg,0.2825,0.2851,neutral,47
2026-07-15T19:51:16.596Z,risk-on,4-2,normal,0.42,below 20d avg,100.52,100.98,contango,15.8,18.94,-3.14,above 20-obs avg,2.72,2.72,cyclicals leading,-1.3,1.1,-2.4,below 20d avg,0.2822,0.2851,neutral,45
2026-07-15T19:51:17.087Z,risk-on,4-2,normal,0.42,below 20d avg,100.52,100.98,contango,15.8,18.94,-3.14,above 20-obs avg,2.72,2.72,cyclicals leading,-1.3,1.1,-2.4,below 20d avg,0.2822,0.2851,neutral,45
2026-07-15T20:59:24.396Z,risk-on,4-2,normal,0.42,below 20d avg,100.52,100.98,contango,15.67,18.91,-3.24,above 20-obs avg,2.72,2.72,cyclicals leading,-1.1,1.2,-2.3,below 20d avg,0.2822,0.2851,neutral,46
2026-07-15T20:59:25.081Z,risk-on,4-2,normal,0.42,below 20d avg,100.52,100.98,contango,15.67,18.91,-3.24,above 20-obs avg,2.72,2.72,cyclicals leading,-1.1,1.2,-2.3,below 20d avg,0.2822,0.2851,neutral,46
2026-07-16T12:20:04.864Z,risk-on,4-2,normal,0.42,below 20d avg,100.53,101.03,contango,16.24,18.57,-2.33,above 20-obs avg,2.72,2.72,cyclicals leading,-1.1,1.2,-2.3,below 20d avg,0.2822,0.2851,neutral,47
2026-07-16T14:32:45.152Z,risk-on,5-1,normal,0.42,below 20d avg,100.63,101.03,contango,15.94,19.01,-3.07,below 20-obs avg,2.71,2.72,cyclicals leading,0.3,1.5,-1.2,below 20d avg,0.2843,0.2851,neutral,48
2026-07-16T14:32:46.554Z,risk-on,5-1,normal,0.42,below 20d avg,100.63,101.03,contango,15.94,19.01,-3.07,below 20-obs avg,2.71,2.72,cyclicals leading,0.3,1.5,-1.2,below 20d avg,0.2843,0.2851,neutral,48
2026-07-16T16:03:26.407Z,risk-on,5-1,normal,0.42,below 20d avg,100.67,101.03,contango,16.08,19.09,-3.01,below 20-obs avg,2.71,2.72,cyclicals leading,0.4,1.5,-1.1,below 20d avg,0.2847,0.2852,neutral,47
2026-07-16T16:03:28.446Z,risk-on,5-1,normal,0.42,below 20d avg,100.67,101.03,contango,16.08,19.09,-3.01,below 20-obs avg,2.71,2.72,cyclicals leading,0.4,1.5,-1.1,below 20d avg,0.2847,0.2852,neutral,47
2026-07-16T17:40:17.410Z,risk-on,5-2,normal,0.42,below 20d avg,100.79,101.04,contango,16.28,19.19,-2.91,below 20-obs avg,2.71,2.72,cyclicals leading,0.2,1.2,-1,below 20d avg,0.2851,0.2852,fear,41
2026-07-16T17:40:18.141Z,risk-on,5-2,normal,0.42,below 20d avg,100.79,101.04,contango,16.28,19.19,-2.91,below 20-obs avg,2.71,2.72,cyclicals leading,0.2,1.2,-1,below 20d avg,0.2851,0.2852,fear,41
2026-07-16T18:47:33.471Z,risk-on,6-1,normal,0.42,below 20d avg,100.78,101.04,contango,16.53,19.36,-2.83,below 20-obs avg,2.71,2.72,cyclicals leading,0.3,1.3,-1.1,above 20d avg,0.2859,0.2852,fear,42
2026-07-16T18:47:34.124Z,risk-on,6-1,normal,0.42,below 20d avg,100.78,101.04,contango,16.53,19.36,-2.83,below 20-obs avg,2.71,2.72,cyclicals leading,0.3,1.3,-1.1,above 20d avg,0.2859,0.2852,fear,42
2026-07-16T20:02:28.263Z,risk-on,6-1,normal,0.41,below 20d avg,100.75,101.04,contango,17.13,19.64,-2.51,below 20-obs avg,2.71,2.72,cyclicals leading,0.8,1.6,-0.8,above 20d avg,0.2865,0.2852,fear,41
2026-07-16T20:02:29.269Z,risk-on,6-1,normal,0.41,below 20d avg,100.75,101.04,contango,17.13,19.64,-2.51,below 20-obs avg,2.71,2.72,cyclicals leading,0.8,1.6,-0.8,above 20d avg,0.2865,0.2852,fear,41
